,name,company,year,Price,kms_driven,fuel_type
3947,X5 BMW,BMW,2015,1395000000,50500,Xăng
3948,Cerato Kia,Kia,2020,545000000,40000,Xăng
3949,Aveo Chevrolet,Chevrolet,2014,165000000,120452,Xăng
3950,Everest Ford,Ford,2019,835000000,50000,Dầu
3951,Trailblazer Chevrolet,Chevrolet,2018,300000000,150000,Dầu
3952,Ranger Ford,Ford,2017,616000000,70668,Dầu
3953,Sedona Kia,Kia,2020,1039000000,28000,Dầu
3954,Camry Toyota,Toyota,2005,255000000,160000,Xăng
3955,BT 50 Mazda,Mazda,2015,360000000,151000,Dầu
3956,Lacetti Daewoo,Daewoo,2004,90000000,190000,Xăng
3957,Fortuner Toyota,Toyota,2019,855000000,45900,Xăng
3958,Everest Ford,Ford,2011,298000000,12536,Dầu
3959,Camry Toyota,Toyota,2016,630000000,68321,Xăng
3960,GX Lexus,Lexus,2009,890000000,110000,Xăng
3961,Innova Toyota,Toyota,2016,395000000,98000,Xăng
3962,3 Mazda,Mazda,2018,490000000,60000,Xăng
3963,Grand i10 Hyundai,Hyundai,2019,339000000,62000,Xăng
3964,Vios Toyota,Toyota,2019,390000000,56000,Xăng
3965,Corolla Altis Toyota,Toyota,2022,705000000,39000,Xăng
3966,City Honda,Honda,2017,420000000,69000,Xăng
3967,Morning Kia,Kia,2009,185000000,80000,Xăng
3968,Rush Toyota,Toyota,2019,545000000,27000,Xăng
3969,Outlander Mitsubishi,Mitsubishi,2020,725000000,35000,Xăng
3970,Sorento Kia,Kia,2012,395000000,73000,Xăng
3971,City Honda,Honda,2014,360000000,69000,Xăng
3972,Zace Toyota,Toyota,1997,39000000,35000,Xăng
3973,Santa Fe Hyundai,Hyundai,2019,865000000,61000,Dầu
3974,Fadil Vinfast,Vinfast,2020,307000000,20128,Xăng
3975,ES Lexus,Lexus,2017,1479000000,65000,Xăng
3976,Hiace Toyota,Toyota,2007,195000000,140000,Dầu
3977,Lacetti Daewoo,Daewoo,2011,165000000,75000,Xăng
3978,C Class Mercedes Benz,Mercedes Benz,2018,1299000000,24000,Xăng
3979,Spark Chevrolet,Chevrolet,2011,79000000,86868,Xăng
3980,Sedona Kia,Kia,2017,780000000,76000,Dầu
3981,GLC Mercedes Benz,Mercedes Benz,2018,1359000000,48000,Xăng
3982,Innova Toyota,Toyota,2016,368000000,79339,Xăng
3983,Ranger Ford,Ford,2020,569000000,40000,Dầu
3984,Triton Mitsubishi,Mitsubishi,2019,498000000,60000,Dầu
3985,Civic Honda,Honda,2018,555000000,55500,Xăng
3986,Santa Fe Hyundai,Hyundai,2009,378000000,6868,Dầu
3987,Avanza Toyota,Toyota,2020,342000000,60000,Xăng
3988,Innova Toyota,Toyota,2016,345000000,138000,Xăng
3989,3 Mazda,Mazda,2022,585000000,9000,Xăng
3990,Cerato Kia,Kia,2018,455000000,40000,Xăng
3991,Grand i10 Hyundai,Hyundai,2020,338000000,59000,Xăng
3992,Sonata Hyundai,Hyundai,2010,338000000,85000,Xăng
3993,Captiva Chevrolet,Chevrolet,2008,190000000,100000,Xăng
3994,Everest Ford,Ford,2021,979000000,51000,Dầu
3995,Vios Toyota,Toyota,2019,385000000,65000,Xăng
3996,Aerio Suzuki,Suzuki,2004,47000000,78000,Xăng
3997,Sedona Kia,Kia,2019,859000000,67000,Dầu
3998,K3 Kia,Kia,2014,368000000,10,Xăng
3999,Matiz Daewoo,Daewoo,2007,48000000,100000,Xăng
4000,Morning Kia,Kia,2015,145000000,19000,Xăng
4001,Grand i10 Hyundai,Hyundai,2013,175000000,345678,Xăng
4002,Fadil Vinfast,Vinfast,2020,320000000,40000,Xăng
4003,Tucson Hyundai,Hyundai,2018,700000000,40000,Dầu
4004,Fortuner Toyota,Toyota,2016,595000000,66000,Xăng
4005,Jazz Honda,Honda,2018,399000000,8000,Xăng
4006,Cruze Chevrolet,Chevrolet,2010,185000000,6668,Xăng
4007,Morning Kia,Kia,2018,190000000,50000,Xăng
4008,CR V Honda,Honda,2018,755000000,38000,Xăng
4009,EcoSport Ford,Ford,2020,495000000,29123,Xăng
4010,Sonata Hyundai,Hyundai,2011,355000000,78000,Xăng
4011,Fortuner Toyota,Toyota,2017,735000000,87000,Xăng
4012,City Honda,Honda,2019,419000000,82000,Xăng
4013,RX Lexus,Lexus,2004,385000000,140000,Xăng
4014,Santa Fe Hyundai,Hyundai,2008,360000000,140000,Dầu
4015,CR V Honda,Honda,2020,860000000,37000,Xăng
4016,Ranger Ford,Ford,2016,438000000,60000,Dầu
4017,Santa Fe Hyundai,Hyundai,2004,171000000,30000,Dầu
4018,RX Lexus,Lexus,2018,2999000000,42000,Xăng
4019,Xpander Mitsubishi,Mitsubishi,2020,570000000,56000,Xăng
4020,Vios Toyota,Toyota,2016,365000000,111100,Xăng
4021,Tucson Hyundai,Hyundai,2021,725000000,29000,Xăng
4022,Morning Kia,Kia,2018,235000000,56868,Xăng
4023,CX 8 Mazda,Mazda,2021,919000000,32000,Xăng
4024,Santa Fe Hyundai,Hyundai,2020,915000000,56000,Xăng
4025,Sorento Kia,Kia,2017,618000000,83000,Dầu
4026,CR V Honda,Honda,2014,558000000,80000,Xăng
4027,Sedona Kia,Kia,2016,586000000,60000,Xăng
4028,CX 5 Mazda,Mazda,2020,699000000,39000,Xăng
4029,BT 50 Mazda,Mazda,2017,330000000,145000,Dầu
4030,Santa Fe Hyundai,Hyundai,2007,250000000,120000,Xăng
4031,Civic Honda,Honda,2009,260000000,96000,Xăng
4032,Fiesta Ford,Ford,2016,300000000,72406,Xăng
4033,Xpander Mitsubishi,Mitsubishi,2020,560000000,36700,Xăng
4034,Spark Chevrolet,Chevrolet,2016,150000000,11,Xăng
4035,X1 BMW,BMW,2018,990000000,28000,Xăng
4036,ES Lexus,Lexus,2017,1479000000,61000,Xăng
4037,Elantra Hyundai,Hyundai,2020,550000000,40000,Xăng
4038,Civic Honda,Honda,2014,398000000,6768,Xăng
4039,Kona Hyundai,Hyundai,2018,535000000,40000,Xăng
4040,Getz Hyundai,Hyundai,2010,164000000,13300,Xăng
4041,Highlander Toyota,Toyota,2011,639000000,60000,Xăng
4042,Ranger Ford,Ford,2014,395000000,82698,Xăng
4043,Sorento Kia,Kia,2022,990000000,6000,Xăng
4044,Captiva Chevrolet,Chevrolet,2016,470000000,105,Xăng
4045,Camry Toyota,Toyota,2019,895000000,45000,Xăng
4046,i30 Hyundai,Hyundai,2009,308000000,70000,Xăng
4047,S Class Mercedes Benz,Mercedes Benz,2007,988000000,50000,Xăng
4048,Kona Hyundai,Hyundai,2020,570000000,30000,Xăng
4049,Vios Toyota,Toyota,2017,345000000,60000,Xăng
4050,Vios Toyota,Toyota,2020,460000000,50000,Xăng
4051,Fortuner Toyota,Toyota,2015,497000000,76000,Xăng
4052,Accent Hyundai,Hyundai,2010,275000000,130000,Xăng
4053,City Honda,Honda,2021,489000000,17000,Xăng
4054,RX Lexus,Lexus,2022,3890000000,8800,Xăng
4055,Range Rover Evoque LandRover,LandRover,2013,850000000,25000,Xăng
4056,Ranger Ford,Ford,2016,629000000,83000,Dầu
4057,Vios Toyota,Toyota,2020,445000000,75438,Xăng
4058,Santa Fe Hyundai,Hyundai,2009,368000000,82000,Xăng
4059,Everest Ford,Ford,2005,195000000,141000,Dầu
4060,Cerato Kia,Kia,2019,526000000,45000,Xăng
4061,Aveo Chevrolet,Chevrolet,2017,187000000,137000,Xăng
4062,Yaris Toyota,Toyota,2016,440000000,51000,Xăng
4063,Innova Toyota,Toyota,2016,468000000,60258,Xăng
4064,Zace Toyota,Toyota,2001,110000000,200000,Xăng
4065,CX 5 Mazda,Mazda,2017,565000000,50000,Xăng
4066,Everest Ford,Ford,2005,205000000,118,Dầu
4067,Grand i10 Hyundai,Hyundai,2015,198000000,85000,Xăng
4068,Swift Suzuki,Suzuki,2019,460000000,50000,Xăng
4069,Ranger Ford,Ford,2016,639000000,140000,Dầu
4070,Innova Toyota,Toyota,2019,675000000,57000,Xăng
4071,S Class Mercedes Benz,Mercedes Benz,2020,3150000000,30000,Xăng
4072,Camry Toyota,Toyota,2015,550000000,3,Xăng
4073,Fiesta Ford,Ford,2017,335000000,46000,Xăng
4074,Venza Toyota,Toyota,2009,439000000,79000,Xăng
4075,CR V Honda,Honda,2019,819000000,38000,Xăng
4076,7 Series BMW,BMW,2010,578000000,80000,Xăng
4077,3 Mazda,Mazda,2020,560000000,10000,Xăng
4078,City Honda,Honda,2019,425000000,67433,Xăng
4079,Cressida Toyota,Toyota,1998,85000000,100000,Xăng
4080,Veloz Toyota,Toyota,2022,625000000,12438,Xăng
4081,Jolie Mitsubishi,Mitsubishi,2007,90000000,14500,Xăng
4082,Vios Toyota,Toyota,2009,140000000,23456,Xăng
4083,Sprinter Mercedes Benz,Mercedes Benz,2010,230000000,300000,Dầu
4084,Hilux Toyota,Toyota,2016,599000000,100000,Dầu
4085,C Class Mercedes Benz,Mercedes Benz,2020,1230000000,31000,Xăng
4086,2 Mazda,Mazda,2016,360000000,720000,Xăng
4087,Vios Toyota,Toyota,2013,275000000,84579,Xăng
4088,Innova Toyota,Toyota,2016,355000000,85000,Xăng
4089,Spark Chevrolet,Chevrolet,2017,189000000,100000,Xăng
4090,RX Lexus,Lexus,2009,960000000,66000,Xăng
4091,Hiace Toyota,Toyota,2005,86000000,30000,Xăng
4092,Civic Honda,Honda,2019,610000000,62430,Xăng
4093,Accent Hyundai,Hyundai,2019,382000000,50000,Xăng
4094,Ranger Ford,Ford,2017,680000000,56000,Dầu
4095,Corolla Cross Toyota,Toyota,2020,750000000,29000,Xăng
4096,3 Mazda,Mazda,2015,389000000,80000,Xăng
4097,Fortuner Toyota,Toyota,2012,480000000,58000,Xăng
4098,Brio Honda,Honda,2021,405000000,32480,Xăng
4099,Continental Bentley,Bentley,2008,1380000000,45000,Xăng
4100,Grand i10 Hyundai,Hyundai,2020,349000000,30,Xăng
4101,Camry Toyota,Toyota,2018,763000000,41065,Xăng
4102,Innova Toyota,Toyota,2011,309000000,120000,Xăng
4103,Grand i10 Hyundai,Hyundai,2018,309000000,120000,Xăng
4104,Fortuner Toyota,Toyota,2016,650000000,68000,Dầu
4105,GLC Class Mercedes Benz,Mercedes Benz,2021,1660000000,23000,Xăng
4106,Aygo Toyota,Toyota,2006,168000000,114000,Xăng
4107,Hilux Toyota,Toyota,2013,370000000,105,Dầu
4108,Accent Hyundai,Hyundai,2012,326000000,56000,Xăng
4109,Escape Ford,Ford,2005,125000000,250000,Xăng
4110,City Honda,Honda,2022,563000000,28000,Xăng
4111,City Honda,Honda,2014,325000000,115239,Xăng
4112,Grand i10 Hyundai,Hyundai,2018,238000000,85000,Xăng
4113,Ranger Ford,Ford,2018,538000000,48000,Dầu
4114,Fortuner Toyota,Toyota,2016,585000000,96000,Xăng
4115,Vios Toyota,Toyota,2012,325000000,90000,Xăng
4116,3 Mazda,Mazda,2019,570000000,40000,Xăng
4117,Innova Toyota,Toyota,2017,479000000,80000,Xăng
4118,GL Class Mercedes Benz,Mercedes Benz,2007,416000000,88000,Xăng
4119,626 Mazda,Mazda,2003,110000000,160000,Xăng
4120,Fortuner Toyota,Toyota,2021,979000000,33000,Dầu
4121,Corolla Altis Toyota,Toyota,2003,188000000,138000,Xăng
4122,Morning Kia,Kia,2011,240000000,1,Xăng
4123,Kona Hyundai,Hyundai,2020,585000000,32000,Xăng
4124,CX 5 Mazda,Mazda,2017,616000000,67000,Xăng
4125,Aveo Chevrolet,Chevrolet,2016,245000000,80000,Xăng
4126,6 Mazda,Mazda,2004,126000000,20000,Xăng
4127,GLC Mercedes Benz,Mercedes Benz,2019,1368000000,55000,Xăng
4128,Corolla Cross Toyota,Toyota,2022,690000000,6000,Xăng
4129,S Class Mercedes Benz,Mercedes Benz,2022,4550000000,10000,Xăng
4130,Grand i10 Hyundai,Hyundai,2018,280000000,64000,Xăng
4131,Pajero Sport Mitsubishi,Mitsubishi,2017,759000000,80000,Xăng
4132,Camry Toyota,Toyota,2019,925000000,80000,Xăng
4133,K3 Kia,Kia,2015,399999999,97000,Xăng
4134,Grand i10 Hyundai,Hyundai,2022,429000000,17399,Xăng
4135,CX 8 Mazda,Mazda,2022,815000000,8000,Xăng
4136,Creta Hyundai,Hyundai,2015,398000000,80000,Xăng
4137,Innova Toyota,Toyota,2016,358000000,80000,Xăng
4138,Matiz Daewoo,Daewoo,2004,43000000,946464,Xăng
4139,Vios Toyota,Toyota,2015,380000000,80000,Xăng
4140,Kona Hyundai,Hyundai,2021,585000000,40000,Xăng
4141,Laser Ford,Ford,2004,130000000,89000,Xăng
4142,Innova Toyota,Toyota,2022,820000000,6000,Xăng
4143,Vios Toyota,Toyota,2018,345000000,43000,Xăng
4144,Hi lander Isuzu,Isuzu,2006,158000000,140,Dầu
4145,Continental Bentley,Bentley,2009,1299000000,86000,Xăng
4146,Cerato Kia,Kia,2017,450000000,55000,Xăng
4147,Cayenne Porsche,Porsche,2018,3700000000,58000,Xăng
4148,Swift Suzuki,Suzuki,2018,445000000,42000,Xăng
4149,Camry Toyota,Toyota,2012,485000000,105,Xăng
4150,Hilux Toyota,Toyota,2021,695000000,17000,Dầu
4151,Morning Kia,Kia,2019,305000000,25000,Xăng
4152,Innova Toyota,Toyota,2006,198000000,12000,Xăng
4153,Lux A2.0 Vinfast,Vinfast,2020,595000000,31000,Xăng
4154,Elantra Hyundai,Hyundai,2018,350000000,10000,Xăng
4155,Innova Toyota,Toyota,2015,365000000,130000,Xăng
4156,Vios Toyota,Toyota,2018,429000000,37000,Xăng
4157,Lux SA2.0 Vinfast,Vinfast,2022,789000000,16000,Xăng
4158,XL 7 Suzuki,Suzuki,2020,495000000,57999,Xăng
4159,Sedona Kia,Kia,2019,899000000,55000,Dầu
4160,E Class Mercedes Benz,Mercedes Benz,2021,1700000000,25000,Xăng
4161,Spark Chevrolet,Chevrolet,2008,79000000,79000,Xăng
4162,Morning Kia,Kia,2009,99999999,100000,Xăng
4163,Corolla Altis Toyota,Toyota,2018,528000000,48000,Xăng
4164,Vios Toyota,Toyota,2015,227000000,2345,Xăng
4165,Cerato Kia,Kia,2020,468000000,22000,Xăng
4166,City Honda,Honda,2014,338000000,36000,Xăng
4167,Getz Hyundai,Hyundai,2009,118000000,80000,Xăng
4168,Attrage Mitsubishi,Mitsubishi,2021,410000000,22999,Xăng
4169,Innova Toyota,Toyota,2012,325000000,126000,Xăng
4170,GLC Class Mercedes Benz,Mercedes Benz,2023,2799000000,1,Xăng
4171,Sorento Kia,Kia,2021,900000000,35,Dầu
4172,Lanos Daewoo,Daewoo,2000,48000000,5868,Xăng
4173,U7 Luxgen,Luxgen,2011,228000000,80000,Xăng
4174,Grand i10 Hyundai,Hyundai,2015,288000000,88000,Xăng
4175,Creta Hyundai,Hyundai,2016,470000000,85000,Xăng
4176,Fadil Vinfast,Vinfast,2020,320000000,20000,Xăng
4177,Hiace Toyota,Toyota,2003,115000000,120000,Xăng
4178,Pajero Mitsubishi,Mitsubishi,2004,145000000,140000,Xăng
4179,Morning Kia,Kia,2018,339000000,45000,Xăng
4180,E Class Mercedes Benz,Mercedes Benz,2017,1289000000,68000,Xăng
4181,Santa Fe Hyundai,Hyundai,2019,845000000,80126,Dầu
4182,Corolla Altis Toyota,Toyota,2021,685000000,28000,Xăng
4183,Elantra Hyundai,Hyundai,2019,555000000,100000,Xăng
4184,Everest Ford,Ford,2018,870000000,60000,Dầu
4185,Spark Chevrolet,Chevrolet,2008,67000000,180000,Xăng
4186,Corolla Altis Toyota,Toyota,2011,369000000,80125,Xăng
4187,4 Series BMW,BMW,2016,1150000000,54000,Xăng
4188,Innova Toyota,Toyota,2017,455000000,136000,Xăng
4189,Camry Toyota,Toyota,2012,495000000,80000,Xăng
4190,Xpander Mitsubishi,Mitsubishi,2020,525000000,43000,Xăng
4191,Sunny Nissan,Nissan,2015,270000000,70500,Xăng
4192,Colorado Chevrolet,Chevrolet,2018,420000000,75000,Dầu
4193,LS Lexus,Lexus,2013,2550000000,140250,Xăng
4194,Morning Kia,Kia,2010,219000000,90000,Xăng
4195,3 Mazda,Mazda,2019,490000000,57000,Xăng
4196,Captiva Chevrolet,Chevrolet,2014,480000000,59000,Xăng
4197,Wagon R+ Suzuki,Suzuki,2002,105000000,135000,Xăng
4198,City Honda,Honda,2017,345000000,64000,Xăng
4199,Cruze Chevrolet,Chevrolet,2014,259000000,84,Xăng
4200,Sorento Kia,Kia,2012,465000000,62000,Xăng
4201,Civic Honda,Honda,2011,335000000,104,Xăng
4202,Fortuner Toyota,Toyota,2015,585000000,150000,Dầu
4203,GentraX Daewoo,Daewoo,2009,168000000,90,Xăng
4204,Innova Toyota,Toyota,2010,245000000,12000,Xăng
4205,Everest Ford,Ford,2009,290000000,99000,Dầu
4206,Everest Ford,Ford,2006,135000000,150000,Xăng
4207,Civic Honda,Honda,2009,215000000,150000,Xăng
4208,Xpander Cross Mitsubishi,Mitsubishi,2021,605000000,9200,Xăng
4209,Aveo Chevrolet,Chevrolet,2018,285000000,72000,Xăng
4210,Xpander Mitsubishi,Mitsubishi,2020,495000000,54000,Xăng
4211,3 Series BMW,BMW,1997,115000000,184548,Xăng
4212,Laser Ford,Ford,2005,140000000,189466,Xăng
4213,Ranger Ford,Ford,2017,485000000,115488,Dầu
4214,Ranger Ford,Ford,2011,225000000,191015,Dầu
4215,2 Mazda,Mazda,2021,470000000,20000,Xăng
4216,Corolla Toyota,Toyota,2011,385000000,128478,Xăng
4217,Cerato Koup Kia,Kia,2019,520000000,35000,Xăng
4218,Everest Ford,Ford,2019,925000000,40000,Dầu
4219,Range Rover Vogue LandRover,LandRover,2016,1050000000,60000,Xăng
4220,Eon Hyundai,Hyundai,2011,123000000,150000,Xăng
4221,Ranger Ford,Ford,2013,295000000,185085,Dầu
4222,Morning Kia,Kia,2019,230000000,55000,Xăng
4223,3 Mazda,Mazda,2015,380000000,80000,Xăng
4224,Everest Ford,Ford,2008,250000000,170000,Xăng
4225,Vios Toyota,Toyota,2020,370000000,45000,Xăng
4226,Lux SA2.0 Vinfast,Vinfast,2020,710000000,28000,Xăng
4227,Cruze Chevrolet,Chevrolet,2017,420000000,6200,Xăng
4228,Camry Toyota,Toyota,2008,490000000,70,Xăng
4229,Everest Ford,Ford,2005,165000000,123456,Dầu
4230,RAV4 Toyota,Toyota,2009,385000000,98000,Xăng
4231,Cerato Kia,Kia,2021,560000000,28000,Xăng
4232,Ranger Ford,Ford,2017,480000000,150000,Dầu
4233,Accent Hyundai,Hyundai,2019,435000000,68000,Xăng
4234,Accent Hyundai,Hyundai,2016,365000000,86000,Xăng
4235,CX 5 Mazda,Mazda,2020,793000000,30000,Xăng
4236,3008 Peugeot,Peugeot,2018,698000000,50000,Xăng
4237,Navara Nissan,Nissan,2020,515000000,56000,Dầu
4238,3 Mazda,Mazda,2018,495000000,66000,Xăng
4239,Tucson Hyundai,Hyundai,2021,885000000,5000,Xăng
4240,Rondo Kia,Kia,2015,440000000,120000,Xăng
4241,Innova Toyota,Toyota,2010,319000000,136000,Xăng
4242,Hiace Toyota,Toyota,2010,285000000,130000,Xăng
4243,Ranger Ford,Ford,2021,580000000,800000,Dầu
4244,Captiva Chevrolet,Chevrolet,2007,220000000,200000,Xăng
4245,CX 5 Mazda,Mazda,2020,700000000,32000,Xăng
4246,Elantra Hyundai,Hyundai,2019,399000000,53000,Xăng
4247,Camry Toyota,Toyota,2010,570000000,100000,Xăng
4248,Seltos Kia,Kia,2021,636666666,22222,Xăng
4249,Pajero Mitsubishi,Mitsubishi,2006,145000000,220000,Xăng
4250,Focus Ford,Ford,2006,13500000,300000,Xăng
4251,Pajero Mitsubishi,Mitsubishi,2003,125000000,220000,Xăng
4252,Spark Chevrolet,Chevrolet,2014,95000000,160000,Xăng
4253,ZS MG,MG,2022,555000000,18500,Xăng
4254,Tucson Hyundai,Hyundai,2009,220000000,120000,Xăng
4255,Orlando Chevrolet,Chevrolet,2017,400000000,70000,Xăng
4256,X5 BMW,BMW,2006,220000000,126869,Xăng
4257,Avalon Toyota,Toyota,2007,196000000,50000,Xăng
4258,Getz Hyundai,Hyundai,2008,105000000,25000,Xăng
4259,Corolla Altis Toyota,Toyota,2002,135000000,500000,Xăng
4260,GLC Mercedes Benz,Mercedes Benz,2021,1899000000,22000,Xăng
4261,Civic Honda,Honda,2007,255000000,16,Xăng
4262,K5 Kia,Kia,2022,935000000,14000,Xăng
4263,Laser Ford,Ford,2002,98000000,123,Xăng
4264,GL Class Mercedes Benz,Mercedes Benz,2008,650000000,140000,Xăng
4265,Morning Kia,Kia,2016,288000000,8386,Xăng
4266,Transit Ford,Ford,2016,480000000,168000,Dầu
4267,CX 5 Mazda,Mazda,2015,500000000,86000,Xăng
4268,City Honda,Honda,2017,425000000,80136,Xăng
4269,S Class Mercedes Benz,Mercedes Benz,2014,1228000000,70000,Xăng
4270,Carens Kia,Kia,2015,260000000,63277,Xăng
4271,Innova Toyota,Toyota,2007,230000000,138000,Xăng
4272,Grandis Mitsubishi,Mitsubishi,2005,240000000,167868,Xăng
4273,Fadil Vinfast,Vinfast,2020,345000000,18000,Xăng
4274,Ranger Ford,Ford,2023,500000000,70,Dầu
4275,Grandis Mitsubishi,Mitsubishi,2009,338000000,98000,Xăng
4276,Triton Mitsubishi,Mitsubishi,2016,415000000,100000,Dầu
4277,Soluto Kia,Kia,2019,310000000,33000,Xăng
4278,Focus Ford,Ford,2013,340000000,80000,Xăng
4279,Camry Toyota,Toyota,2005,259000000,120000,Xăng
4280,Captiva Chevrolet,Chevrolet,2013,360000000,89000,Xăng
4281,Sportage Kia,Kia,2022,1099000000,5000,Dầu
4282,Accent Hyundai,Hyundai,2020,439000000,31000,Xăng
4283,Wigo Toyota,Toyota,2021,370000000,20000,Xăng
4284,Hilux Toyota,Toyota,2015,550000000,65000,Dầu
4285,Jolie Mitsubishi,Mitsubishi,2005,75000000,120000,Xăng
4286,VF8 Vinfast,Vinfast,2022,888888888,12000,Điện
4287,Sedona Kia,Kia,2018,870000000,69000,Dầu
4288,CX 5 Mazda,Mazda,2020,660000000,35000,Xăng
4289,Fortuner Toyota,Toyota,2016,595000000,103000,Dầu
4290,Ranger Ford,Ford,2016,460000000,80000,Dầu
4291,M4 BMW,BMW,2014,1339000000,75000,Xăng
4292,CX 8 Mazda,Mazda,2021,875000000,50050,Xăng
4293,Trooper Isuzu,Isuzu,1997,97000000,360000,Xăng
4294,Dmax Isuzu,Isuzu,2019,700000000,90000,Dầu
4295,CX 5 Mazda,Mazda,2016,555000000,71000,Xăng
4296,Fadil Vinfast,Vinfast,2021,325000000,2767,Xăng
4297,Outlander Mitsubishi,Mitsubishi,2019,645000000,50000,Xăng
4298,Carnival Kia,Kia,2021,1350000000,40000,Dầu
4299,Lacetti Daewoo,Daewoo,2005,105000000,123456,Xăng
4300,Innova Toyota,Toyota,2019,640000000,70000,Xăng
4301,Zace Toyota,Toyota,2001,127000000,308659,Xăng
4302,Sorento Kia,Kia,2020,735000000,80000,Dầu
4303,E Class Mercedes Benz,Mercedes Benz,2022,1700000000,7000,Xăng
4304,Jolie Mitsubishi,Mitsubishi,2004,105000000,155000,Xăng
4305,Camry Toyota,Toyota,2007,450000000,178000,Xăng
4306,Sorento Kia,Kia,2019,620000000,59000,Xăng
4307,C Class Mercedes Benz,Mercedes Benz,2012,420000000,89000,Xăng
4308,Innova Toyota,Toyota,2017,475000000,75000,Xăng
4309,Morning Kia,Kia,2007,86000000,999,Xăng
4310,3 Mazda,Mazda,2016,415000000,90000,Xăng
4311,Lux A2.0 Vinfast,Vinfast,2020,665000000,16000,Xăng
4312,Cerato Koup Kia,Kia,2009,279000000,14,Xăng
4313,Transit Ford,Ford,2012,245000000,200000,Dầu
4314,Xpander Mitsubishi,Mitsubishi,2021,575000000,32000,Xăng
4315,K3 Kia,Kia,2022,592000000,37000,Xăng
4316,GL Class Mercedes Benz,Mercedes Benz,2009,860000000,14000,Xăng
4317,BT 50 Mazda,Mazda,2021,598000000,25000,Dầu
4318,GLC Class Mercedes Benz,Mercedes Benz,2020,1380000000,50000,Xăng
4319,Everest Ford,Ford,2019,836000000,50000,Dầu
4320,GLE Class Mercedes Benz,Mercedes Benz,2016,1850000000,119000,Xăng
4321,Accord Honda,Honda,2018,730000000,105000,Xăng
4322,Hilux Toyota,Toyota,2019,515000000,90000,Dầu
4323,CX 5 Mazda,Mazda,2019,695000000,31000,Xăng
4324,Grand i10 Hyundai,Hyundai,2013,150000000,20000,Xăng
4325,Ranger Ford,Ford,2016,565000000,120000,Dầu
4326,RX Lexus,Lexus,2017,2306000000,50000,Xăng
4327,Camry Toyota,Toyota,2018,650000000,12000,Xăng
4328,RX Lexus,Lexus,2009,880000000,78000,Xăng
4329,EcoSport Ford,Ford,2016,385000000,32000,Xăng
4330,X5 BMW,BMW,2015,1393000000,50100,Xăng
4331,Yaris Toyota,Toyota,2016,438000000,70000,Xăng
4332,Zace Toyota,Toyota,2001,110000000,150000,Xăng
4333,Hilux Toyota,Toyota,2013,360000000,98000,Dầu
4334,Everest Ford,Ford,2011,349000000,120000,Dầu
4335,Ranger Ford,Ford,2014,330000000,350000,Dầu
4336,Cruze Chevrolet,Chevrolet,2016,368000000,68000,Xăng
4337,Camry Toyota,Toyota,2022,1350000000,37000,Xăng
4338,Tucson Hyundai,Hyundai,2021,815000000,50000,Dầu
4339,Transit Ford,Ford,2008,215000000,285000,Dầu
4340,Q7 Audi,Audi,2016,1590000000,80000,Xăng
4341,626 Mazda,Mazda,2003,100000000,150000,Xăng
4342,Carnival Kia,Kia,2009,185000000,150000,Xăng
4343,Cerato Kia,Kia,2017,420000000,470000,Xăng
4344,S Class Mercedes Benz,Mercedes Benz,2017,2350000000,54000,Xăng
4345,Corolla Cross Toyota,Toyota,2022,820000000,858,Xăng
4346,Q5 Audi,Audi,2013,685000000,60000,Xăng
4347,Getz Hyundai,Hyundai,2009,135000000,158632,Xăng
4348,Civic Honda,Honda,2011,320000000,80000,Xăng
4349,Civic Honda,Honda,2010,245000000,10,Xăng
4350,5008 Peugeot,Peugeot,2018,795000000,67000,Xăng
4351,RX Lexus,Lexus,2017,2305000000,50000,Xăng
4352,K3 Kia,Kia,2016,428000000,55000,Xăng
4353,Carnival Kia,Kia,2009,225000000,160000,Xăng
4354,Morning Kia,Kia,2016,285000000,65000,Điện
4355,Hiace Toyota,Toyota,1999,35000000,200000,Xăng
4356,Kona Hyundai,Hyundai,2020,545000000,21000,Xăng
4357,Creta Hyundai,Hyundai,2015,480000000,70000,Xăng
4358,Transit Ford,Ford,2013,338000000,316000,Dầu
4359,Escape Ford,Ford,2003,120000000,145000,Xăng
4360,Cayenne Porsche,Porsche,2011,1300000000,88000,Xăng
4361,5008 Peugeot,Peugeot,2019,935000000,37000,Xăng
4362,Corolla Cross Toyota,Toyota,2022,825000000,8500,Xăng
4363,Fortuner Toyota,Toyota,2019,795000000,76000,Dầu
4364,Morning Kia,Kia,2021,386000000,19000,Xăng
4365,Pajero Sport Mitsubishi,Mitsubishi,2021,1035000000,40000,Dầu
4366,6 Mazda,Mazda,2022,795000000,28000,Xăng
4367,Innova Toyota,Toyota,2016,355000000,86000,Xăng
4368,Q7 Audi,Audi,2014,796000000,25000,Xăng
4369,Q8 Audi,Audi,2021,3888000000,10500,Xăng
4370,3 Mazda,Mazda,2010,295000000,125863,Xăng
4371,Xpander Mitsubishi,Mitsubishi,2019,55000000,20000,Xăng
4372,CR V Honda,Honda,2020,865000000,25000,Xăng
4373,Venza Toyota,Toyota,2010,499000000,60555,Xăng
4374,Cerato Kia,Kia,2020,495000000,34000,Xăng
4375,Santa Fe Hyundai,Hyundai,2015,610000000,85000,Xăng
4376,XC90 Volvo,Volvo,2015,2350000000,72000,Xăng
